timestamp,dag_id,runtime_sec,rows_processed,cpu_usage,memory_usage,retries,failed,sla_breach
2026-03-19 03:45:56.323372,inventory_refresh,335.43,87926,50.49,66.86,1,0,0
2026-03-19 04:13:56.323372,inventory_refresh,312.33,79437,51.2,53.09,0,0,0
2026-03-19 04:35:56.323372,inventory_refresh,343.58,96672,57.6,62.22,0,0,0
2026-03-19 04:55:56.323372,inventory_refresh,409.64,96193,56.55,65.16,0,0,0
2026-03-19 05:22:56.323372,inventory_refresh,276.68,96153,66.51,56.84,3,0,0
2026-03-19 05:28:56.323372,inventory_refresh,389.98,85069,60.84,52.1,1,1,0
2026-03-19 05:40:56.323372,inventory_refresh,308.96,100449,38.96,72.82,0,0,0
2026-03-19 05:46:56.323372,inventory_refresh,285.62,120538,45.36,45.61,0,0,0
2026-03-19 06:00:56.323372,inventory_refresh,300.11,88067,53.1,42.61,0,0,0
2026-03-19 06:15:56.323372,inventory_refresh,250.21,111809,55.42,70.92,1,1,0
2026-03-19 06:27:56.323372,inventory_refresh,281.26,120570,42.1,56.7,0,0,0
2026-03-19 06:34:56.323372,inventory_refresh,244.29,100267,48.74,60.76,0,0,0
2026-03-19 06:43:56.323372,inventory_refresh,274.8,103704,45.4,53.48,0,0,0
2026-03-19 06:55:56.323372,inventory_refresh,297.11,123983,62.96,55.89,0,0,0
2026-03-19 07:01:56.323372,inventory_refresh,289.77,103741,44.68,65.28,0,0,0
2026-03-19 07:19:56.323372,inventory_refresh,284.35,102780,63.33,50.73,0,0,0
2026-03-19 07:41:56.323372,inventory_refresh,305.52,130337,56.34,54.78,0,0,0
2026-03-19 07:57:56.323372,inventory_refresh,247.28,67999,49.76,54.79,0,0,0
2026-03-19 08:10:56.323372,inventory_refresh,309.12,111003,51.09,41.15,0,0,0
2026-03-19 08:18:56.323372,inventory_refresh,295.27,109836,44.74,53.47,0,0,0
2026-03-19 08:46:56.323372,inventory_refresh,260.83,118988,43.55,58.61,0,0,0
2026-03-19 09:02:56.323372,inventory_refresh,357.36,120102,39.94,65.03,0,0,0
2026-03-19 09:10:56.323372,inventory_refresh,355.38,127431,43.28,55.83,0,0,0
2026-03-19 09:22:56.323372,inventory_refresh,311.27,105230,49.11,55.25,0,1,0
2026-03-19 09:52:56.323372,inventory_refresh,294.36,101697,48.23,36.04,0,0,0
2026-03-19 10:19:56.323372,inventory_refresh,248.26,111279,48.88,50.26,0,1,0
2026-03-19 10:49:56.323372,inventory_refresh,303.45,87366,72.65,54.54,0,0,0
2026-03-19 10:58:56.323372,inventory_refresh,255.85,107908,55.83,66.95,0,0,0
2026-03-19 11:07:56.323372,inventory_refresh,268.06,103592,34.92,67.11,0,0,0
2026-03-19 11:32:56.323372,inventory_refresh,347.87,109677,59.47,54.7,0,0,0
2026-03-19 11:59:56.323372,inventory_refresh,283.35,101761,50.78,45.13,0,0,0
2026-03-19 12:07:56.323372,inventory_refresh,299.15,99979,62.1,59.65,0,0,0
2026-03-19 12:16:56.323372,inventory_refresh,235.81,87605,40.59,37.83,0,0,0
2026-03-19 12:38:56.323372,inventory_refresh,237.15,75331,48.27,55.33,0,0,0
2026-03-19 13:04:56.323372,inventory_refresh,325.18,70155,54.24,55.8,0,0,0
2026-03-19 13:32:56.323372,inventory_refresh,281.76,92400,62.88,42.26,0,0,0
2026-03-19 13:55:56.323372,inventory_refresh,239.96,107360,41.63,58.38,0,0,0
2026-03-19 14:01:56.323372,inventory_refresh,270.23,111519,42.87,51.02,0,0,0
2026-03-19 14:28:56.323372,inventory_refresh,312.44,97773,47.46,52.97,0,0,0
2026-03-19 14:57:56.323372,inventory_refresh,298.74,68877,50.7,56.71,0,0,0
2026-03-19 15:10:56.323372,inventory_refresh,257.41,117227,65.33,51.41,0,0,0
2026-03-19 15:40:56.323372,inventory_refresh,350.05,104994,61.49,51.37,0,0,0
2026-03-19 15:59:56.323372,inventory_refresh,245.58,109605,48.41,59.78,0,0,0
2026-03-19 16:21:56.323372,inventory_refresh,271.95,120790,44.61,50.91,0,0,0
2026-03-19 16:30:56.323372,inventory_refresh,341.87,105262,56.41,63.32,3,0,0
2026-03-19 16:56:56.323372,inventory_refresh,295.01,95242,55.71,56.61,1,0,0
2026-03-19 17:11:56.323372,inventory_refresh,322.67,99174,61.74,76.35,0,0,0
2026-03-19 17:29:56.323372,inventory_refresh,387.77,93613,60.98,73.42,0,0,0
2026-03-19 17:57:56.323372,inventory_refresh,351.84,106375,57.31,58.82,0,0,0
2026-03-19 18:10:56.323372,inventory_refresh,325.4,87783,66.61,58.37,1,0,0
2026-03-19 18:25:56.323372,inventory_refresh,356.72,88653,67.02,63.85,1,0,0
2026-03-19 18:30:56.323372,inventory_refresh,412.17,62128,58.83,63.73,0,0,0
2026-03-19 18:44:56.323372,inventory_refresh,333.43,114705,55.07,54.17,1,0,0
2026-03-19 18:59:56.323372,inventory_refresh,336.55,92676,45.15,64.96,3,0,0
2026-03-19 19:18:56.323372,inventory_refresh,362.74,79690,61.87,53.62,0,0,0
2026-03-19 19:47:56.323372,inventory_refresh,302.4,84752,63.25,60.6,2,0,0
2026-03-19 20:17:56.323372,inventory_refresh,351.4,96078,61.32,70.23,3,0,0
2026-03-19 20:22:56.323372,inventory_refresh,294.35,69777,55.29,66.07,0,0,0
2026-03-19 20:29:56.323372,inventory_refresh,378.44,70073,61.43,59.01,1,0,0
2026-03-19 20:38:56.323372,inventory_refresh,308.87,95396,75.44,56.28,1,0,0
2026-03-19 21:04:56.323372,inventory_refresh,343.04,98815,56.26,82.11,0,0,0
2026-03-19 21:19:56.323372,inventory_refresh,313.66,102732,56.63,74.63,2,0,0
2026-03-19 21:33:56.323372,inventory_refresh,421.59,99489,57.06,58.42,0,0,0
2026-03-19 21:40:56.323372,inventory_refresh,347.23,101868,64.56,65.98,5,0,0
2026-03-19 21:47:56.323372,inventory_refresh,408.01,78168,60.59,54.24,2,0,0
2026-03-19 22:12:56.323372,inventory_refresh,405.41,86967,63.8,52.69,1,0,0
2026-03-19 22:39:56.323372,inventory_refresh,346.28,93207,67.9,70.06,1,0,0
2026-03-19 22:52:56.323372,inventory_refresh,271.78,90714,70.44,59.21,0,0,0
2026-03-19 23:06:56.323372,inventory_refresh,369.51,71920,59.97,83.29,0,0,0
2026-03-19 23:36:56.323372,inventory_refresh,383.24,98179,67.2,73.0,2,0,0
2026-03-19 23:53:56.323372,inventory_refresh,363.52,91250,68.8,56.46,2,0,0
2026-03-20 00:23:56.323372,inventory_refresh,320.67,71818,66.31,72.99,2,0,0
2026-03-20 00:28:56.323372,inventory_refresh,409.46,80968,53.08,61.71,0,0,0
2026-03-20 00:41:56.323372,inventory_refresh,358.83,131468,55.39,64.68,0,0,0
2026-03-20 00:46:56.323372,inventory_refresh,299.27,81321,55.86,56.76,0,0,0
2026-03-20 01:01:56.323372,inventory_refresh,411.56,86608,64.6,76.42,2,0,0
2026-03-20 01:08:56.323372,inventory_refresh,375.48,60391,89.51,70.67,2,0,0
2026-03-20 01:29:56.323372,inventory_refresh,365.57,98604,80.5,79.52,0,0,0
2026-03-20 01:41:56.323372,inventory_refresh,406.46,74368,62.44,67.65,1,0,0
2026-03-20 02:04:56.323372,inventory_refresh,339.99,89455,70.48,68.02,0,0,0
2026-03-20 02:19:56.323372,inventory_refresh,373.81,94330,61.27,63.05,1,0,0
2026-03-20 02:38:56.323372,inventory_refresh,284.63,62047,74.21,59.2,1,0,0
2026-03-20 02:48:56.323372,inventory_refresh,377.21,92991,63.65,58.02,1,0,0
2026-03-20 02:53:56.323372,inventory_refresh,374.46,76863,73.31,62.37,3,0,0
2026-03-20 03:06:56.323372,inventory_refresh,331.79,68987,56.69,62.34,1,0,0
2026-03-20 03:20:56.323372,inventory_refresh,405.18,93650,57.11,58.84,0,0,0
2026-03-20 03:26:56.323372,inventory_refresh,346.75,90460,65.75,55.29,1,0,0
2026-03-20 03:53:56.323372,inventory_refresh,390.74,101345,62.17,76.56,1,0,0
2026-03-20 04:06:56.323372,inventory_refresh,379.46,99440,66.18,62.62,2,0,0
2026-03-20 04:19:56.323372,inventory_refresh,310.43,88761,63.03,59.38,2,0,0
2026-03-20 04:37:56.323372,inventory_refresh,371.95,85576,63.74,62.86,2,0,0
2026-03-20 05:05:56.323372,inventory_refresh,324.34,76965,61.41,77.23,0,0,0
2026-03-20 05:22:56.323372,inventory_refresh,385.83,63813,61.12,76.35,1,0,0
2026-03-20 05:47:56.323372,inventory_refresh,372.58,61879,56.13,75.16,1,0,0
2026-03-20 05:55:56.323372,inventory_refresh,326.21,93241,63.71,57.62,0,0,0
2026-03-20 06:13:56.323372,inventory_refresh,325.77,89115,55.88,71.24,1,0,0
2026-03-20 06:35:56.323372,inventory_refresh,368.47,74939,53.39,66.91,1,0,0
2026-03-20 07:03:56.323372,inventory_refresh,411.4,113620,62.85,75.75,1,0,0
2026-03-20 07:12:56.323372,inventory_refresh,359.98,93183,55.43,50.71,2,0,0
2026-03-20 07:34:56.323372,inventory_refresh,383.49,74936,60.62,67.23,0,0,0
2026-03-20 07:48:56.323372,inventory_refresh,358.6,105907,59.38,66.3,1,0,0
2026-03-20 08:13:56.323372,inventory_refresh,340.04,92764,58.57,70.72,0,0,0
2026-03-20 08:21:56.323372,inventory_refresh,298.73,81733,69.68,72.91,3,0,0
2026-03-20 08:29:56.323372,inventory_refresh,374.88,97803,64.99,52.53,0,0,0
2026-03-20 08:35:56.323372,inventory_refresh,388.46,97341,70.41,67.49,0,0,0
2026-03-20 08:51:56.323372,inventory_refresh,417.06,120850,60.9,45.91,0,0,0
2026-03-20 09:01:56.323372,inventory_refresh,354.65,83549,65.37,70.28,0,0,0
2026-03-20 09:06:56.323372,inventory_refresh,382.67,97964,72.63,68.55,2,0,0
2026-03-20 09:35:56.323372,inventory_refresh,326.85,69416,63.0,59.65,0,0,0
2026-03-20 09:57:56.323372,inventory_refresh,354.91,103960,53.51,59.1,0,0,0
2026-03-20 10:20:56.323372,inventory_refresh,360.02,115237,62.16,85.46,0,0,0
2026-03-20 10:29:56.323372,inventory_refresh,273.25,51353,57.61,62.62,0,0,0
2026-03-20 10:58:56.323372,inventory_refresh,387.98,89746,72.54,50.17,1,0,0
2026-03-20 11:27:56.323372,inventory_refresh,357.07,113932,57.15,63.49,1,0,0
2026-03-20 11:37:56.323372,inventory_refresh,358.47,80665,39.42,68.46,1,0,0
2026-03-20 12:03:56.323372,inventory_refresh,348.5,66291,52.66,77.15,4,0,0
2026-03-20 12:30:56.323372,inventory_refresh,369.34,111536,75.73,77.03,2,0,0
2026-03-20 12:43:56.323372,inventory_refresh,397.55,82894,53.65,64.66,3,0,0
2026-03-20 12:52:56.323372,inventory_refresh,390.75,101154,46.25,73.82,1,0,0
2026-03-20 13:13:56.323372,inventory_refresh,327.33,103165,57.0,72.91,2,0,0
2026-03-20 13:32:56.323372,inventory_refresh,376.25,106007,62.95,63.02,1,0,0
2026-03-20 14:02:56.323372,inventory_refresh,368.74,110647,60.47,55.09,1,0,0
2026-03-20 14:24:56.323372,inventory_refresh,326.26,71202,65.29,68.12,0,0,0
2026-03-20 14:54:56.323372,inventory_refresh,303.19,83599,49.34,57.45,2,0,0
2026-03-20 15:22:56.323372,inventory_refresh,427.31,82866,53.48,65.64,0,0,0
2026-03-20 15:30:56.323372,inventory_refresh,323.62,70605,60.79,67.67,1,0,0
2026-03-20 15:44:56.323372,inventory_refresh,379.36,102157,61.7,75.95,0,0,0
2026-03-20 15:58:56.323372,inventory_refresh,397.09,67545,62.36,59.2,1,0,0
2026-03-20 16:09:56.323372,inventory_refresh,368.95,65474,70.65,63.69,2,0,0
2026-03-20 16:21:56.323372,inventory_refresh,400.4,91504,62.4,62.11,2,0,0
2026-03-20 16:47:56.323372,inventory_refresh,428.4,84474,54.1,71.88,1,0,0
2026-03-20 17:07:56.323372,inventory_refresh,281.24,53077,66.73,74.08,0,0,0
2026-03-20 17:30:56.323372,inventory_refresh,464.16,83923,66.51,63.17,1,0,1
2026-03-20 17:56:56.323372,inventory_refresh,359.41,93115,58.44,57.64,0,0,0
2026-03-20 18:23:56.323372,inventory_refresh,355.08,57697,44.19,71.91,0,0,0
2026-03-20 18:30:56.323372,inventory_refresh,383.44,89048,62.58,60.29,1,1,0
2026-03-20 18:56:56.323372,inventory_refresh,309.29,93412,64.03,55.82,0,0,0
2026-03-20 19:08:56.323372,inventory_refresh,395.68,99578,60.81,66.31,2,0,0
2026-03-20 19:28:56.323372,inventory_refresh,259.83,86868,57.59,56.27,0,0,0
2026-03-20 19:43:56.323372,inventory_refresh,368.06,105530,64.93,51.9,0,0,0
2026-03-20 20:08:56.323372,inventory_refresh,369.9,103481,70.29,48.77,1,0,0
2026-03-20 20:20:56.323372,inventory_refresh,328.23,89967,50.38,63.12,2,0,0
2026-03-20 20:33:56.323372,inventory_refresh,308.19,91594,54.08,61.93,0,0,0
2026-03-20 21:03:56.323372,inventory_refresh,324.74,86601,53.88,59.96,0,0,0
2026-03-20 21:20:56.323372,inventory_refresh,301.42,105576,32.2,51.98,0,0,0
2026-03-20 21:30:56.323372,inventory_refresh,324.88,93407,57.25,61.36,0,0,0
2026-03-20 21:50:56.323372,inventory_refresh,329.48,87550,65.72,38.41,0,0,0
2026-03-20 22:20:56.323372,inventory_refresh,346.52,103915,54.76,57.09,0,0,0
2026-03-20 22:31:56.323372,inventory_refresh,352.47,59370,49.36,47.03,1,0,0
2026-03-20 22:37:56.323372,inventory_refresh,363.31,93171,60.24,65.53,1,0,0
2026-03-20 22:49:56.323372,inventory_refresh,332.43,97954,57.7,64.51,2,0,0
2026-03-20 23:15:56.323372,inventory_refresh,329.68,106833,54.68,49.16,1,0,0
2026-03-20 23:30:56.323372,inventory_refresh,312.64,76558,72.14,46.93,0,0,0
2026-03-20 23:49:56.323372,inventory_refresh,289.81,94956,51.8,46.05,0,0,0
2026-03-21 00:03:56.323372,inventory_refresh,315.58,77549,57.19,47.06,0,0,0
2026-03-21 00:31:56.323372,inventory_refresh,338.22,95290,70.76,59.03,0,0,0
2026-03-21 00:58:56.323372,inventory_refresh,321.94,86901,57.17,58.12,0,0,0
2026-03-21 01:27:56.323372,inventory_refresh,326.22,105422,49.19,60.55,0,0,0
2026-03-21 01:41:56.323372,inventory_refresh,285.36,99414,71.84,50.22,0,0,0
2026-03-21 01:50:56.323372,inventory_refresh,299.37,119517,69.52,51.96,1,0,0
2026-03-21 02:06:56.323372,inventory_refresh,328.73,100746,66.43,69.5,1,0,0
2026-03-21 02:19:56.323372,inventory_refresh,346.82,72374,64.78,60.53,0,0,0
2026-03-21 02:45:56.323372,inventory_refresh,365.74,103286,52.52,63.76,2,0,0
2026-03-21 02:58:56.323372,inventory_refresh,379.12,84618,57.85,66.62,3,0,0
2026-03-21 03:10:56.323372,inventory_refresh,297.83,75976,53.41,68.89,1,0,0
2026-03-21 03:37:56.323372,inventory_refresh,364.16,85934,56.37,56.03,0,0,0
2026-03-21 03:57:56.323372,inventory_refresh,405.76,110066,65.13,67.51,1,0,0
2026-03-21 04:02:56.323372,inventory_refresh,372.68,87063,56.85,57.66,1,0,0
2026-03-21 04:22:56.323372,inventory_refresh,389.62,95739,66.66,56.63,1,0,0
2026-03-21 04:50:56.323372,inventory_refresh,350.95,77733,49.72,72.77,1,0,0
2026-03-21 05:10:56.323372,inventory_refresh,329.02,86224,52.75,46.44,0,0,0
2026-03-21 05:25:56.323372,inventory_refresh,300.11,86135,49.23,77.59,0,0,0
2026-03-21 05:36:56.323372,inventory_refresh,339.55,91822,68.58,74.19,0,0,0
2026-03-21 05:55:56.323372,inventory_refresh,394.87,48335,47.46,68.42,0,0,0
2026-03-21 06:15:56.323372,inventory_refresh,302.6,70982,61.39,59.5,2,0,0
2026-03-21 06:32:56.323372,inventory_refresh,448.87,64673,69.6,75.21,0,0,0
2026-03-21 06:48:56.323372,inventory_refresh,398.84,56661,58.73,76.67,1,0,0
2026-03-21 07:05:56.323372,inventory_refresh,301.04,110806,81.73,63.48,1,0,0
2026-03-21 07:16:56.323372,inventory_refresh,380.13,120424,53.69,67.24,2,0,0
2026-03-21 07:24:56.323372,inventory_refresh,337.54,108913,69.76,63.84,2,0,0
2026-03-21 07:49:56.323372,inventory_refresh,372.8,76656,60.51,85.7,1,0,0
2026-03-21 07:58:56.323372,inventory_refresh,373.51,78149,67.26,64.32,0,0,0
2026-03-21 08:10:56.323372,inventory_refresh,393.85,113559,64.35,65.54,0,1,0
2026-03-21 08:29:56.323372,inventory_refresh,236.23,88321,34.36,55.69,0,0,0
2026-03-21 08:52:56.323372,inventory_refresh,264.86,100890,51.4,72.59,0,0,0
2026-03-21 09:21:56.323372,inventory_refresh,322.28,97441,50.29,39.83,0,0,0
2026-03-21 09:31:56.323372,inventory_refresh,290.21,78512,47.06,54.18,0,0,0
2026-03-21 09:43:56.323372,inventory_refresh,281.69,108504,36.5,58.26,0,0,0
2026-03-21 09:52:56.323372,inventory_refresh,270.51,88784,48.27,57.21,0,0,0
2026-03-21 10:17:56.323372,inventory_refresh,334.68,90136,42.65,57.88,0,0,0
2026-03-21 10:23:56.323372,inventory_refresh,313.37,106457,42.47,54.24,0,0,0
2026-03-21 10:44:56.323372,inventory_refresh,216.93,106164,49.07,60.51,0,0,0
2026-03-21 11:06:56.323372,inventory_refresh,274.56,81257,52.15,58.62,0,0,0
2026-03-21 11:27:56.323372,inventory_refresh,324.37,126030,41.19,46.41,0,0,0
2026-03-21 11:32:56.323372,inventory_refresh,284.46,118250,37.67,62.19,0,0,0
2026-03-21 11:49:56.323372,inventory_refresh,229.33,78299,53.4,54.35,0,0,0
2026-03-21 11:56:56.323372,inventory_refresh,289.93,116509,53.17,51.93,0,0,0
2026-03-21 12:03:56.323372,inventory_refresh,337.7,88979,59.18,75.83,0,0,0
2026-03-21 12:25:56.323372,inventory_refresh,378.81,80598,54.55,52.8,1,0,0
2026-03-21 12:30:56.323372,inventory_refresh,329.62,87586,41.73,70.73,0,0,0
2026-03-21 12:46:56.323372,inventory_refresh,345.31,97963,54.91,60.32,0,0,0
2026-03-21 13:11:56.323372,inventory_refresh,344.19,110497,58.8,73.54,0,0,0
2026-03-21 13:30:56.323372,inventory_refresh,280.27,92484,58.16,54.11,1,0,0
2026-03-21 13:47:56.323372,inventory_refresh,302.8,104287,50.68,57.28,1,0,0
2026-03-21 14:17:56.323372,inventory_refresh,281.5,102821,47.29,55.81,1,0,0
2026-03-21 14:35:56.323372,inventory_refresh,279.03,87597,54.95,62.48,0,0,0
2026-03-21 14:57:56.323372,inventory_refresh,267.78,89393,61.3,69.16,1,0,0
2026-03-21 15:25:56.323372,inventory_refresh,416.27,111919,68.43,58.0,0,0,0
2026-03-21 15:46:56.323372,inventory_refresh,316.83,83815,47.99,69.12,2,0,0
2026-03-21 16:02:56.323372,inventory_refresh,344.74,115723,59.23,64.01,0,1,0
2026-03-21 16:09:56.323372,inventory_refresh,353.03,101381,54.52,57.2,0,0,0
2026-03-21 16:23:56.323372,inventory_refresh,343.18,108675,41.63,60.71,0,0,0
2026-03-21 16:46:56.323372,inventory_refresh,321.91,96925,64.62,70.72,0,0,0
2026-03-21 17:04:56.323372,inventory_refresh,253.51,90809,51.89,66.71,0,0,0
2026-03-21 17:25:56.323372,inventory_refresh,317.8,99484,64.35,68.32,3,0,0
2026-03-21 17:51:56.323372,inventory_refresh,331.04,109313,54.51,71.27,0,0,0
2026-03-21 17:58:56.323372,inventory_refresh,288.88,100627,51.67,65.64,2,0,0
2026-03-21 18:19:56.323372,inventory_refresh,350.54,110555,74.83,58.03,1,0,0
2026-03-21 18:45:56.323372,inventory_refresh,378.39,114099,64.16,66.51,0,0,0
2026-03-21 18:50:56.323372,inventory_refresh,369.39,85281,57.79,58.39,4,0,0
2026-03-21 19:20:56.323372,inventory_refresh,360.15,70058,61.45,60.09,1,0,0
2026-03-21 19:49:56.323372,inventory_refresh,282.63,81246,67.8,60.24,0,0,0
2026-03-21 19:55:56.323372,inventory_refresh,290.57,93573,65.94,71.92,1,0,0
2026-03-21 20:15:56.323372,inventory_refresh,363.99,66735,50.59,71.11,0,0,0
2026-03-21 20:45:56.323372,inventory_refresh,366.5,85269,61.65,73.43,0,0,0
2026-03-21 21:10:56.323372,inventory_refresh,380.72,78004,61.36,75.35,3,0,0
2026-03-21 21:33:56.323372,inventory_refresh,256.36,57439,64.08,56.25,0,0,0
2026-03-21 21:38:56.323372,inventory_refresh,403.2,127369,61.68,61.96,1,0,0
2026-03-21 21:54:56.323372,inventory_refresh,386.68,103934,58.73,60.85,0,1,0
2026-03-21 22:11:56.323372,inventory_refresh,391.69,100896,46.06,50.95,0,0,0
2026-03-21 22:20:56.323372,inventory_refresh,266.15,104286,59.52,40.4,0,0,0
2026-03-21 22:27:56.323372,inventory_refresh,217.29,94900,62.95,62.63,0,0,0
2026-03-21 22:47:56.323372,inventory_refresh,366.82,87139,42.18,49.36,0,0,0
2026-03-21 22:57:56.323372,inventory_refresh,283.88,94815,63.94,48.57,0,0,0
2026-03-21 23:06:56.323372,inventory_refresh,344.39,95142,51.63,55.28,0,0,0
2026-03-21 23:17:56.323372,inventory_refresh,280.42,124808,51.57,66.06,0,0,0
2026-03-21 23:39:56.323372,inventory_refresh,218.08,108599,40.04,70.54,0,0,0
2026-03-21 23:57:56.323372,inventory_refresh,270.18,137338,49.78,60.15,0,0,0
2026-03-22 00:08:56.323372,inventory_refresh,326.41,107829,34.76,54.03,0,0,0
2026-03-22 00:13:56.323372,inventory_refresh,293.77,132755,50.55,43.75,0,0,0
2026-03-22 00:23:56.323372,inventory_refresh,369.85,138741,49.02,45.85,0,0,0
2026-03-22 00:45:56.323372,inventory_refresh,306.45,91226,52.97,60.44,0,0,0
2026-03-22 01:05:56.323372,inventory_refresh,256.84,77819,32.15,59.63,0,0,0
2026-03-22 01:21:56.323372,inventory_refresh,293.51,101040,68.42,50.84,0,0,0
2026-03-22 01:38:56.323372,inventory_refresh,331.37,125560,53.75,52.63,0,0,0
2026-03-22 01:53:56.323372,inventory_refresh,296.18,97712,55.68,71.4,0,0,0
2026-03-22 02:19:56.323372,inventory_refresh,258.13,132575,34.18,63.0,0,0,0
2026-03-22 02:40:56.323372,inventory_refresh,351.7,104296,75.86,57.04,0,0,0
2026-03-22 02:59:56.323372,inventory_refresh,324.44,102281,58.67,53.96,0,1,0
2026-03-22 03:12:56.323372,inventory_refresh,271.88,101007,44.49,51.61,0,0,0
2026-03-22 03:35:56.323372,inventory_refresh,263.67,81240,60.02,41.28,0,0,0
2026-03-22 03:56:56.323372,inventory_refresh,253.72,117695,59.15,57.92,0,0,0
2026-03-22 04:10:56.323372,inventory_refresh,284.93,102388,54.54,54.56,0,0,0
2026-03-22 04:16:56.323372,inventory_refresh,303.67,97839,53.59,68.26,1,0,0
2026-03-22 04:25:56.323372,inventory_refresh,247.18,118238,41.78,52.04,1,0,0
2026-03-22 04:35:56.323372,inventory_refresh,271.79,73804,60.36,65.15,1,0,0
2026-03-22 04:42:56.323372,inventory_refresh,330.5,118267,66.72,59.67,0,0,0
2026-03-22 05:11:56.323372,inventory_refresh,349.07,76603,68.08,59.77,1,0,0
2026-03-22 05:23:56.323372,inventory_refresh,317.99,121852,47.39,54.86,2,0,0
2026-03-22 05:42:56.323372,inventory_refresh,387.81,75575,48.62,71.69,2,0,0
2026-03-22 06:01:56.323372,inventory_refresh,332.91,71457,47.59,69.84,0,0,0
2026-03-22 06:14:56.323372,inventory_refresh,379.31,91685,53.6,63.25,1,0,0
2026-03-22 06:34:56.323372,inventory_refresh,313.34,91352,62.19,48.07,0,0,0
2026-03-22 06:59:56.323372,inventory_refresh,367.4,74970,54.26,68.97,1,0,0
2026-03-22 07:26:56.323372,inventory_refresh,339.67,68152,48.58,57.04,1,0,0
2026-03-22 07:53:56.323372,inventory_refresh,321.48,111289,69.84,70.73,1,0,0
2026-03-22 08:09:56.323372,inventory_refresh,319.44,79123,65.7,50.48,1,0,0
2026-03-22 08:37:56.323372,inventory_refresh,372.89,81224,58.18,62.93,1,0,0
2026-03-22 09:03:56.323372,inventory_refresh,316.51,90720,62.51,62.43,0,0,0
2026-03-22 09:16:56.323372,inventory_refresh,364.31,98398,49.65,73.56,0,0,0
2026-03-22 09:44:56.323372,inventory_refresh,348.88,93326,56.32,56.52,2,0,0
2026-03-22 09:54:56.323372,inventory_refresh,412.04,104284,56.46,71.14,1,0,0
2026-03-22 10:06:56.323372,inventory_refresh,332.03,87780,50.01,82.0,1,0,0
2026-03-22 10:27:56.323372,inventory_refresh,280.1,83549,60.9,71.19,1,0,0
2026-03-22 10:39:56.323372,inventory_refresh,382.04,88388,61.75,61.78,2,0,0
2026-03-22 10:57:56.323372,inventory_refresh,301.49,76349,67.43,64.28,2,0,0
2026-03-22 11:04:56.323372,inventory_refresh,340.18,91864,59.48,61.71,0,0,0
2026-03-22 11:09:56.323372,inventory_refresh,439.17,78459,60.92,77.59,1,0,0
2026-03-22 11:27:56.323372,inventory_refresh,370.25,71005,47.95,63.77,2,0,0
2026-03-22 11:44:56.323372,inventory_refresh,332.16,79481,58.69,68.67,0,0,0
2026-03-22 12:12:56.323372,inventory_refresh,321.21,93203,62.58,69.41,1,0,0
2026-03-22 12:30:56.323372,inventory_refresh,389.01,100703,58.36,68.75,1,0,0
2026-03-22 12:44:56.323372,inventory_refresh,312.62,120215,51.34,66.18,0,0,0
2026-03-22 13:07:56.323372,inventory_refresh,288.03,94312,44.92,45.63,1,0,0
2026-03-22 13:17:56.323372,inventory_refresh,405.33,115273,65.5,80.85,0,0,0
2026-03-22 13:35:56.323372,inventory_refresh,308.38,100102,67.08,74.71,1,0,0
2026-03-22 13:50:56.323372,inventory_refresh,305.75,101146,52.94,67.32,0,0,0
2026-03-22 14:11:56.323372,inventory_refresh,397.51,76318,63.98,67.47,1,0,0
2026-03-22 14:25:56.323372,inventory_refresh,331.14,68221,65.01,78.39,1,0,0
2026-03-22 14:42:56.323372,inventory_refresh,334.43,63893,61.51,71.63,1,0,0
2026-03-22 15:07:56.323372,inventory_refresh,356.14,97797,56.42,60.06,1,0,0
2026-03-22 15:37:56.323372,inventory_refresh,329.02,112682,54.4,81.84,2,0,0
2026-03-22 16:01:56.323372,inventory_refresh,319.75,86481,66.88,72.98,1,0,0
2026-03-22 16:11:56.323372,inventory_refresh,316.99,101857,62.17,64.65,0,0,0
2026-03-22 16:39:56.323372,inventory_refresh,344.07,100755,70.53,65.26,1,0,0
2026-03-22 17:01:56.323372,inventory_refresh,425.27,105956,62.88,59.04,0,0,0
2026-03-22 17:07:56.323372,inventory_refresh,325.72,101281,52.51,75.11,0,0,0
2026-03-22 17:28:56.323372,inventory_refresh,282.26,86001,66.58,68.14,2,0,0
2026-03-22 17:48:56.323372,inventory_refresh,352.56,93269,57.53,69.17,1,0,0
2026-03-22 18:14:56.323372,inventory_refresh,366.04,49819,59.61,66.99,1,0,0
2026-03-22 18:25:56.323372,inventory_refresh,420.61,91984,73.88,79.89,0,0,0
2026-03-22 18:50:56.323372,inventory_refresh,291.24,70353,79.15,66.58,1,0,0
2026-03-22 19:13:56.323372,inventory_refresh,449.7,71474,53.45,62.3,2,0,0
2026-03-22 19:33:56.323372,inventory_refresh,441.89,86894,67.21,65.56,2,0,0
2026-03-22 20:02:56.323372,inventory_refresh,377.69,85918,64.75,74.05,0,0,0
2026-03-22 20:20:56.323372,inventory_refresh,309.67,105882,53.52,57.83,2,0,0
2026-03-22 20:46:56.323372,inventory_refresh,435.8,85226,62.96,64.43,1,0,0
2026-03-22 21:01:56.323372,inventory_refresh,394.93,78593,69.57,78.08,1,0,0
2026-03-22 21:21:56.323372,inventory_refresh,381.87,81171,71.15,70.69,2,0,0
2026-03-22 21:31:56.323372,inventory_refresh,449.3,77409,56.77,77.05,5,0,0
